
|WELG-LP     |104.7 MHz |FL |284 |ND  |-                   |L1 |-  |LIC    |LIVE OAK                 |FL |US |BLL    -20150722ADH |0.1    kW |0.1    kW |30.0    |0.0     |190826     |N |30 |14 |9.00  |W |83  |3  |3.00  |ENLACE LATINO CORPORATION                                                   |   0.00 km |   0.00 mi |  0.00 deg |60.    m|0.0    m|-         |-       |-       |32.    m|1683533   |
|WYUN-LP     |104.7 MHz |FL |284 |ND  |-                   |L1 |-  |LIC    |COCONUT CREEK            |FL |US |BLL    -20151119ARB |0.1    kW |0.1    kW |30.0    |0.0     |194027     |N |26 |13 |29.40 |W |80  |8  |6.40  |UNO MISION, INC.                                                            |   0.00 km |   0.00 mi |  0.00 deg |32.    m|0.0    m|-         |-       |-       |30.    m|1703755   |
|WAYG-LP     |104.7 MHz |FL |284 |ND  |-                   |L1 |-  |CP MOD |MIAMI                    |FL |US |BMPL   -20160119ACO |0.048  kW |0.     kW |43.0    |0.0     |194871     |N |25 |43 |55.00 |W |80  |21 |1.00  |CALVARY CHAPEL MIAMI                                                        |   0.00 km |   0.00 mi |  0.00 deg |43.    m|0.0    m|-         |-       |-       |40.    m|1718344   |
|WRBQ-FM     |104.7 MHz |FS |284 |ND  |-                   |C1 |-  |LIC    |TAMPA                    |FL |US |BXLH   -20100224AAW |55.    kW |55.    kW |123.0   |123.0   |11943      |N |27 |55 |53.80 |W |82  |24 |4.60  |WXTU LICENSE LIMITED PARTNERSHIP                                            |   0.00 km |   0.00 mi |  0.00 deg |129.2  m|129.2  m|-         |-       |1267122 |126.2  m|1358045   |
|WRBQ-FM     |104.7 MHz |FS |284 |ND  |-                   |C1 |-  |LIC    |TAMPA                    |FL |US |BXMLH  -20140218AFR |55.    kW |55.    kW |123.0   |123.0   |11943      |N |27 |55 |53.80 |W |82  |24 |4.60  |WXTU LICENSE LIMITED PARTNERSHIP                                            |   0.00 km |   0.00 mi |  0.00 deg |129.2  m|129.2  m|-         |-       |1267122 |126.2  m|1625786   |
|WAAZ-FM     |104.7 MHz |FA |284 |ND  |-                   |C1 |-  |USE    |CRESTVIEW                |FL |US |-      --           |-      kW |-      kW |-       |-       |14495      |N |30 |26 |21.00 |W |86  |33 |43.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|294585    |
|WRBQ-FM     |104.7 MHz |FA |284 |ND  |-                   |C1 |-  |USE    |TAMPA                    |FL |US |-      --           |-      kW |-      kW |-       |-       |11943      |N |27 |56 |50.00 |W |82  |27 |35.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|295513    |
|WSGL        |104.7 MHz |FA |284 |ND  |-                   |C2 |-  |USE    |NAPLES                   |FL |US |-      --           |-      kW |-      kW |-       |-       |63357      |N |25 |59 |3.00  |W |81  |43 |26.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|300648    |
|W284BO      |104.7 MHz |FX |284 |ND  |-                   |D  |-  |LIC    |LAKE PLACID              |FL |US |BLFT   -20071226AAN |0.12   kW |0.12   kW |31.7    |0.0     |148317     |N |27 |19 |12.00 |W |81  |22 |11.00 |RADIO 74 INTERNATIONALE                                                     |   0.00 km |   0.00 mi |  0.00 deg |53.    m|53.0   m|83905     |-       |-       |15.    m|1226157   |
|W284AV      |104.7 MHz |FX |284 |ND  |-                   |D  |-  |LIC    |DAYTONA BEACH            |FL |US |BLFT   -20120827AEK |0.12   kW |0.12   kW |87.2    |0.0     |151352     |N |29 |11 |19.00 |W |81  |0  |28.00 |MIRACLE MEDIA GROUP, LLC                                                    |   0.00 km |   0.00 mi |  0.00 deg |90.    m|90.0   m|84363     |-       |1020821 |90.    m|1541257   |
|W284CR      |104.7 MHz |FX |284 |ND  |-                   |D  |-  |LIC    |WEST PALM BEACH          |FL |US |BLFT   -20150109AAF |0.     kW |0.25   kW |0.0     |0.0     |21103      |N |26 |40 |54.00 |W |80  |11 |52.00 |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|32.    m|120356    |-       |-       |27.    m|1667547   |
|W284CT      |104.7 MHz |FX |284 |DA  |-                   |D  |-  |CP     |MIAMI                    |FL |US |BNPFT  -20130826AGJ |0.005  kW |0.     kW |0.0     |0.0     |156649     |N |25 |47 |31.00 |W |80  |11 |14.00 |CARL TUTERA                                                                 |   0.00 km |   0.00 mi |  0.00 deg |170.   m|0.0    m|121501    |0.      |-       |169.   m|1667765   |
|W284CS      |104.7 MHz |FX |284 |DA  |-                   |D  |-  |LIC    |MIAMI                    |FL |US |BLFT   -20150923ALK |0.099  kW |0.099  kW |0.0     |0.0     |158312     |N |25 |58 |7.00  |W |80  |13 |20.00 |ZOO COMMUNICATIONS, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |230.   m|230.0  m|121963    |0.      |1026553 |228.   m|1689303   |
|DW283AM     |104.7 MHz |FX |284 |ND  |-                   |D  |-  |APP    |JUPITER                  |FL |US |BPFT   -20160129ACA |0.035  kW |0.035  kW |0.0     |0.0     |138804     |N |26 |56 |20.00 |W |80  |7  |0.00  |WJBW LLC                                                                    |   0.00 km |   0.00 mi |  0.00 deg |62.    m|62.0   m|123178    |-       |1052080 |60.    m|1718219   |
|W284CR      |104.7 MHz |FX |284 |ND  |-                   |D  |-  |CP     |WEST PALM BEACH          |FL |US |BPFT   -20160216ACB |0.25   kW |0.25   kW |0.0     |0.0     |21103      |N |26 |42 |26.00 |W |80  |3  |6.00  |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |116.   m|116.0  m|123755    |-       |-       |114.   m|1721909   |
|W284CJ      |104.7 MHz |FX |284 |DA  |-                   |D  |-  |CP MOD |OVIEDO                   |FL |US |BMPFT  -20160729AGQ |0.25   kW |0.25   kW |0.0     |0.0     |138771     |N |28 |34 |7.00  |W |81  |13 |55.00 |Q-BROADCASTING CORPORATION, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |130.   m|130.0  m|125244    |0.      |1034290 |108.   m|1735082   |
|WHTF        |104.9 MHz |FM |285 |ND  |-                   |C2 |-  |LIC    |HAVANA                   |FL |US |BLH    -19930816KD  |47.    kW |47.    kW |154.0   |154.0   |18550      |N |30 |35 |11.00 |W |84  |14 |11.00 |RED HILLS BROADCASTING, LLC                                                 |   0.00 km |   0.00 mi |  0.00 deg |197.   m|197.0  m|-         |-       |1019324 |128.   m|189116    |
|WYGC        |104.9 MHz |FM |285 |ND  |-                   |A  |-  |LIC    |HIGH SPRINGS             |FL |US |BLH    -20020306ABA |3.2    kW |3.2    kW |137.0   |137.0   |59076      |N |29 |49 |16.00 |W |82  |34 |25.00 |JVC MEDIA OF FLORIDA, LLC                                                   |   0.00 km |   0.00 mi |  0.00 deg |163.   m|163.0  m|-         |-       |1062417 |137.   m|596997    |
|WXKW        |104.9 MHz |FM |285 |ND  |-                   |A  |-  |LIC    |KEY WEST                 |FL |US |BLH    -20100820ABV |1.     kW |1.     kW |51.0    |51.0    |170942     |N |24 |33 |18.00 |W |81  |48 |5.00  |BUTLER BROADCAST CONSULTANTS, LLC                                           |   0.00 km |   0.00 mi |  0.00 deg |51.    m|51.0   m|-         |-       |1030880 |48.    m|1396839   |
|WCVU        |104.9 MHz |FM |285 |ND  |-                   |A  |-  |LIC    |SOLANA                   |FL |US |BLH    -20120525AAE |6.     kW |6.     kW |97.0    |97.0    |71594      |N |26 |53 |37.50 |W |82  |3  |2.70  |CITICASTERS LICENSES, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |98.    m|98.0   m|-         |-       |1029668 |96.    m|1500878   |
|WCFQ-LP     |104.9 MHz |FL |285 |ND  |-                   |L1 |-  |LIC    |INVERNESS                |FL |US |BLL    -20121130BEM |0.078  kW |0.078  kW |34.0    |0.0     |133419     |N |28 |51 |27.00 |W |82  |19 |45.00 |STANDING IN THE GAP INC                                                     |   0.00 km |   0.00 mi |  0.00 deg |52.    m|0.0    m|-         |-       |-       |37.    m|1531612   |
|WVDV-LP     |104.9 MHz |FL |285 |ND  |-                   |L1 |-  |LIC    |SEBRING                  |FL |US |BMLL   -20140825ABJ |0.1    kW |0.1    kW |26.9    |0.0     |134104     |N |27 |32 |25.00 |W |81  |30 |14.00 |MINISTERIO RADIAL CRISTIANO DE SEBRING, INC.                                |   0.00 km |   0.00 mi |  0.00 deg |60.    m|0.0    m|-         |-       |-       |22.    m|1589327   |
|WDLN-LP     |104.9 MHz |FL |285 |ND  |-                   |L1 |-  |LIC    |DUNNELLON                |FL |US |BLL    -20140826ABI |0.1    kW |0.1    kW |23.2    |0.0     |193436     |N |29 |3  |0.50  |W |82  |27 |39.20 |KKL DIVERSITY GROUP                                                         |   0.00 km |   0.00 mi |  0.00 deg |43.    m|0.0    m|-         |-       |-       |29.    m|1648456   |
|WHTF        |104.9 MHz |FS |285 |ND  |-                   |C2 |-  |LIC    |HAVANA                   |FL |US |BXLH   -20120126ACL |0.9    kW |0.9    kW |55.0    |55.0    |18550      |N |30 |29 |38.00 |W |84  |13 |57.00 |RED HILLS BROADCASTING, LLC                                                 |   0.00 km |   0.00 mi |  0.00 deg |93.    m|93.0   m|-         |-       |1025642 |33.    m|1439963   |
|WHTF        |104.9 MHz |FA |285 |ND  |-                   |C2 |-  |USE    |HAVANA                   |FL |US |-      --           |-      kW |-      kW |-       |-       |18550      |N |30 |34 |43.00 |W |84  |15 |49.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|291807    |
|WYGC        |104.9 MHz |FA |285 |ND  |-                   |A  |-  |USE    |HIGH SPRINGS             |FL |US |-      --           |-      kW |-      kW |-       |-       |59076      |N |29 |49 |16.00 |W |82  |34 |28.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|295588    |
|WCVU        |104.9 MHz |FA |285 |ND  |-                   |A  |-  |USE    |SOLANA                   |FL |US |-      --           |-      kW |-      kW |-       |-       |71594      |N |26 |50 |41.00 |W |82  |2  |15.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|300581    |
|WXKW        |104.9 MHz |FA |285 |ND  |-                   |C1 |-  |RSV    |KEY WEST                 |FL |US |-      --           |-      kW |-      kW |-       |-       |170942     |N |24 |39 |32.00 |W |81  |32 |18.00 |STEPHEN T. BUTLER                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|1400753   |
|W285FE      |104.9 MHz |FX |285 |ND  |-                   |D  |-  |CP MOD |NASSAU VILLAGE-RATLI     |FL |US |BMPFT  -20151026AAW |0.     kW |0.25   kW |0.0     |0.0     |151721     |N |30 |29 |48.00 |W |81  |46 |52.00 |EDGEWATER BROADCASTING, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|12.    m|31326     |-       |-       |10.    m|1698411   |
|W285FE      |104.9 MHz |FX |285 |ND  |-                   |D  |-  |LIC    |NASSAU VILLAGE-RATLI     |FL |US |BLFT   -20160122AHB |0.     kW |0.25   kW |0.0     |0.0     |151721     |N |30 |29 |48.00 |W |81  |46 |52.00 |EDGEWATER BROADCASTING, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|12.    m|122169    |-       |-       |10.    m|1718857   |
|W285FE      |104.9 MHz |FX |285 |ND  |-                   |D  |-  |CP     |NASSAU VILLAGE-RATLI     |FL |US |BPFT   -20160126ACP |0.25   kW |0.25   kW |0.0     |0.0     |151721     |N |30 |19 |22.00 |W |81  |38 |34.00 |EDGEWATER BROADCASTING, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |278.   m|278.0  m|123045    |-       |1029147 |277.   m|1719306   |
|W285FN      |104.9 MHz |FX |285 |DA  |-                   |D  |-  |LIC    |PORT ST. LUCIE           |FL |US |BLFT   -20160928ABL |0.     kW |0.25   kW |0.0     |0.0     |156985     |N |27 |16 |30.00 |W |80  |17 |11.00 |CARL TUTERA                                                                 |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|112.   m|125755    |0.      |1052692 |108.   m|1739609   |
|WASJ        |105.1 MHz |FM |286 |ND  |-                   |C2 |-  |LIC    |PANAMA CITY BEACH        |FL |US |BLH    -19930111KE  |50.    kW |50.    kW |102.0   |102.0   |63585      |N |30 |10 |44.00 |W |85  |46 |55.00 |POWELL BROADCASTING COMPANY, L.L.C.                                         |   0.00 km |   0.00 mi |  0.00 deg |104.   m|104.0  m|-         |-       |1027323 |99.    m|180552    |
|WOMX-FM     |105.1 MHz |FM |286 |ND  |-                   |C  |-  |LIC    |ORLANDO                  |FL |US |BMLH   -20030924ABI |100.   kW |100.   kW |487.0   |487.0   |47746      |N |28 |34 |51.00 |W |81  |4  |32.00 |CBS RADIO STATIONS INC.                                                     |   0.00 km |   0.00 mi |  0.00 deg |500.   m|500.0  m|-         |-       |1040401 |480.   m|687787    |
|WPFL        |105.1 MHz |FM |286 |ND  |-                   |C3 |-  |LIC    |CENTURY                  |FL |US |BLH    -20040601BBO |8.6    kW |8.6    kW |170.1   |170.1   |74576      |N |31 |7  |9.00  |W |87  |16 |5.00  |TRI-COUNTY BROADCASTING, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |232.9  m|232.9  m|-         |-       |1238357 |144.8  m|997058    |
|WHQT        |105.1 MHz |FM |286 |DA  |-                   |C0 |-  |LIC    |CORAL GABLES             |FL |US |BLH    -20050224ABK |100.   kW |100.   kW |307.0   |307.0   |72982      |N |25 |58 |2.00  |W |80  |12 |34.00 |COX RADIO, INC.                                                             |   0.00 km |   0.00 mi |  0.00 deg |308.   m|308.0  m|64727     |0.      |1028046 |306.   m|1047737   |
|WWZT-LP     |105.1 MHz |FL |286 |ND  |-                   |L1 |-  |CP MOD |TAMPA                    |FL |US |BMPL   -20160725AAH |0.048  kW |0.     kW |43.0    |0.0     |195121     |N |27 |59 |6.00  |W |82  |30 |32.00 |LATINO HERITAGE ORGANIZATION, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |48.4   m|0.0    m|-         |-       |1031072 |39.6   m|1735107   |
|WHQT        |105.1 MHz |FS |286 |ND  |-                   |C0 |-  |LIC    |CORAL GABLES             |FL |US |BXLH   -20041229AAW |66.08  kW |66.08  kW |214.0   |214.0   |72982      |N |25 |58 |2.00  |W |80  |12 |34.00 |COX RADIO, INC.                                                             |   0.00 km |   0.00 mi |  0.00 deg |215.   m|215.0  m|-         |-       |1028046 |213.   m|1001805   |
|WOMX-FM     |105.1 MHz |FS |286 |ND  |-                   |C  |-  |LIC    |ORLANDO                  |FL |US |BXLH   -20070924ACB |4.4    kW |4.4    kW |391.0   |391.0   |47746      |N |28 |34 |50.90 |W |81  |4  |32.00 |CBS RADIO STATIONS INC.                                                     |   0.00 km |   0.00 mi |  0.00 deg |400.8  m|400.8  m|-         |-       |1040401 |381.   m|1206431   |
|WOMX-FM     |105.1 MHz |FS |286 |ND  |-                   |C  |-  |LIC    |ORLANDO                  |FL |US |BXLH   -20081223AAZ |4.4    kW |4.4    kW |453.0   |453.0   |47746      |N |28 |34 |51.00 |W |81  |4  |32.00 |CBS RADIO STATIONS INC.                                                     |   0.00 km |   0.00 mi |  0.00 deg |462.   m|462.0  m|-         |-       |1040401 |442.   m|1286000   |
|WOMX-FM     |105.1 MHz |FS |286 |ND  |-                   |C  |-  |LIC    |ORLANDO                  |FL |US |BMXLH  -20090121AIE |4.4    kW |4.4    kW |453.0   |453.0   |47746      |N |28 |34 |51.00 |W |81  |4  |32.00 |CBS RADIO STATIONS INC.                                                     |   0.00 km |   0.00 mi |  0.00 deg |462.   m|462.0  m|-         |-       |1040401 |442.   m|1290937   |
|WHQT        |105.1 MHz |FS |286 |ND  |-                   |C0 |-  |CP     |CORAL GABLES             |FL |US |BXPH   -20150917ADP |27.5   kW |27.5   kW |309.0   |309.0   |72982      |N |25 |57 |30.00 |W |80  |12 |44.00 |COX RADIO, INC.                                                             |   0.00 km |   0.00 mi |  0.00 deg |311.   m|311.0  m|-         |-       |1029604 |309.   m|1688541   |
|WPFL        |105.1 MHz |FA |286 |ND  |-                   |C3 |-  |USE    |CENTURY                  |FL |US |-      --           |-      kW |-      kW |-       |-       |74576      |N |31 |2  |3.00  |W |87  |16 |58.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|289765    |
